date,portfolio_return,sp500_return,nasdaq_return,volatility,drawdown_max,sharpe,portfolio_name
2025-04-08,-0.02641,-0.015701,-0.021492,0.2152,-0.2644,1.36,Croissance Tech
2025-04-09,0.121214,0.095154,0.121632,0.2152,-0.2644,1.36,Croissance Tech
2025-04-10,-0.033743,-0.034608,-0.043075,0.2152,-0.2644,1.36,Croissance Tech
2025-04-11,0.029339,0.018092,0.020574,0.2152,-0.2644,1.36,Croissance Tech
2025-04-14,0.010619,0.007945,0.006399,0.2152,-0.2644,1.36,Croissance Tech
2025-04-15,-0.006366,-0.001728,-0.000494,0.2152,-0.2644,1.36,Croissance Tech
2025-04-16,-0.034029,-0.022408,-0.030673,0.2152,-0.2644,1.36,Croissance Tech
2025-04-17,-0.001373,0.001327,-0.00127,0.2152,-0.2644,1.36,Croissance Tech
2025-04-21,-0.021793,-0.023567,-0.025515,0.2152,-0.2644,1.36,Croissance Tech
2025-04-22,0.027349,0.025117,0.027063,0.2152,-0.2644,1.36,Croissance Tech
2025-04-23,0.02311,0.016661,0.025007,0.2152,-0.2644,1.36,Croissance Tech
2025-04-24,0.026223,0.020259,0.027411,0.2152,-0.2644,1.36,Croissance Tech
2025-04-25,0.009811,0.007373,0.012635,0.2152,-0.2644,1.36,Croissance Tech
2025-04-28,-0.000728,0.000641,-0.000967,0.2152,-0.2644,1.36,Croissance Tech
2025-04-29,0.004421,0.005802,0.005481,0.2152,-0.2644,1.36,Croissance Tech
2025-04-30,0.001983,0.00148,-0.000858,0.2152,-0.2644,1.36,Croissance Tech
2025-05-01,0.035194,0.006299,0.015155,0.2152,-0.2644,1.36,Croissance Tech
2025-05-02,-0.00227,0.014727,0.015075,0.2152,-0.2644,1.36,Croissance Tech
2025-05-05,-0.011546,-0.006382,-0.007425,0.2152,-0.2644,1.36,Croissance Tech
2025-05-06,-0.004581,-0.007693,-0.008663,0.2152,-0.2644,1.36,Croissance Tech
2025-05-07,-0.019036,0.004346,0.002742,0.2152,-0.2644,1.36,Croissance Tech
2025-05-08,0.010808,0.0058,0.01071,0.2152,-0.2644,1.36,Croissance Tech
2025-05-09,0.000634,-0.000711,4.3e-05,0.2152,-0.2644,1.36,Croissance Tech
2025-05-12,0.042335,0.032559,0.043473,0.2152,-0.2644,1.36,Croissance Tech
2025-05-13,0.005305,0.007248,0.016129,0.2152,-0.2644,1.36,Croissance Tech
2025-05-14,0.009579,0.001024,0.007192,0.2152,-0.2644,1.36,Croissance Tech
2025-05-15,-0.002461,0.004132,-0.001801,0.2152,-0.2644,1.36,Croissance Tech
2025-05-16,0.003367,0.007005,0.005168,0.2152,-0.2644,1.36,Croissance Tech
2025-05-19,-0.000224,0.000876,0.000227,0.2152,-0.2644,1.36,Croissance Tech
2025-05-20,-0.007363,-0.00388,-0.003786,0.2152,-0.2644,1.36,Croissance Tech
2025-05-21,-0.008527,-0.016135,-0.014108,0.2152,-0.2644,1.36,Croissance Tech
2025-05-22,0.00332,-0.000445,0.002814,0.2152,-0.2644,1.36,Croissance Tech
2025-05-23,-0.019022,-0.006708,-0.009962,0.2152,-0.2644,1.36,Croissance Tech
2025-05-27,0.024717,0.020459,0.024654,0.2152,-0.2644,1.36,Croissance Tech
2025-05-28,-0.003096,-0.005571,-0.005116,0.2152,-0.2644,1.36,Croissance Tech
2025-05-29,-0.000364,0.004011,0.003923,0.2152,-0.2644,1.36,Croissance Tech
2025-05-30,0.003126,-8.1e-05,-0.003238,0.2152,-0.2644,1.36,Croissance Tech
2025-06-02,-6.4e-05,0.004102,0.006741,0.2152,-0.2644,1.36,Croissance Tech
2025-06-03,0.000607,0.0058,0.008125,0.2152,-0.2644,1.36,Croissance Tech
2025-06-04,0.002143,7.4e-05,0.003172,0.2152,-0.2644,1.36,Croissance Tech
2025-06-05,-0.000843,-0.005277,-0.008327,0.2152,-0.2644,1.36,Croissance Tech
2025-06-06,0.015372,0.010281,0.011996,0.2152,-0.2644,1.36,Croissance Tech
2025-06-09,0.000191,0.00092,0.003138,0.2152,-0.2644,1.36,Croissance Tech
2025-06-10,0.003725,0.005483,0.006317,0.2152,-0.2644,1.36,Croissance Tech
2025-06-11,-0.007633,-0.002744,-0.005027,0.2152,-0.2644,1.36,Croissance Tech
2025-06-12,0.004274,0.003822,0.002376,0.2152,-0.2644,1.36,Croissance Tech
2025-06-13,-0.009961,-0.011296,-0.013002,0.2152,-0.2644,1.36,Croissance Tech
2025-06-16,0.009936,0.009393,0.015169,0.2152,-0.2644,1.36,Croissance Tech
2025-06-17,-0.00745,-0.008352,-0.009143,0.2152,-0.2644,1.36,Croissance Tech
2025-06-18,0.000773,-0.000309,0.00129,0.2152,-0.2644,1.36,Croissance Tech
2025-06-20,-0.00108,-0.002179,-0.005058,0.2152,-0.2644,1.36,Croissance Tech
2025-06-23,0.00646,0.009607,0.009439,0.2152,-0.2644,1.36,Croissance Tech
2025-06-24,0.002914,0.011122,0.014343,0.2152,-0.2644,1.36,Croissance Tech
2025-06-25,0.008968,-3e-06,0.003064,0.2152,-0.2644,1.36,Croissance Tech
2025-06-26,0.006449,0.00802,0.009731,0.2152,-0.2644,1.36,Croissance Tech
2025-06-27,0.004696,0.005219,0.005234,0.2152,-0.2644,1.36,Croissance Tech
2025-06-30,0.006745,0.005164,0.004749,0.2152,-0.2644,1.36,Croissance Tech
2025-07-01,0.000413,-0.001119,-0.008191,0.2152,-0.2644,1.36,Croissance Tech
2025-07-02,0.011297,0.004745,0.009416,0.2152,-0.2644,1.36,Croissance Tech
2025-07-03,0.009399,0.008339,0.010198,0.2152,-0.2644,1.36,Croissance Tech
2025-07-07,-0.010694,-0.007862,-0.009154,0.2152,-0.2644,1.36,Croissance Tech
2025-07-08,-0.003519,-0.000716,0.000291,0.2152,-0.2644,1.36,Croissance Tech
2025-07-09,0.010294,0.006062,0.009446,0.2152,-0.2644,1.36,Croissance Tech
2025-07-10,0.001926,0.002746,0.000937,0.2152,-0.2644,1.36,Croissance Tech
2025-07-11,0.002008,-0.003298,-0.002188,0.2152,-0.2644,1.36,Croissance Tech
2025-07-14,-0.003529,0.001407,0.002662,0.2152,-0.2644,1.36,Croissance Tech
2025-07-15,0.003651,-0.003956,0.001815,0.2152,-0.2644,1.36,Croissance Tech
2025-07-16,0.002916,0.003194,0.002548,0.2152,-0.2644,1.36,Croissance Tech
2025-07-17,0.00521,0.005374,0.007485,0.2152,-0.2644,1.36,Croissance Tech
2025-07-18,0.002532,-9e-05,0.000479,0.2152,-0.2644,1.36,Croissance Tech
2025-07-21,0.007917,0.001399,0.003758,0.2152,-0.2644,1.36,Croissance Tech
2025-07-22,0.001163,0.000638,-0.003885,0.2152,-0.2644,1.36,Croissance Tech
2025-07-23,-0.001152,0.007812,0.006094,0.2152,-0.2644,1.36,Croissance Tech
2025-07-24,0.005273,0.000698,0.001805,0.2152,-0.2644,1.36,Croissance Tech
2025-07-25,0.003492,0.003974,0.002391,0.2152,-0.2644,1.36,Croissance Tech
2025-07-28,-0.001245,0.000177,0.003329,0.2152,-0.2644,1.36,Croissance Tech
2025-07-29,-0.001848,-0.002959,-0.003791,0.2152,-0.2644,1.36,Croissance Tech
2025-07-30,-0.002883,-0.001249,0.001487,0.2152,-0.2644,1.36,Croissance Tech
2025-07-31,0.008246,-0.003695,-0.000342,0.2152,-0.2644,1.36,Croissance Tech
2025-08-01,-0.019929,-0.015992,-0.022361,0.2152,-0.2644,1.36,Croissance Tech
2025-08-04,0.016967,0.014737,0.019537,0.2152,-0.2644,1.36,Croissance Tech
2025-08-05,-0.007117,-0.004858,-0.006509,0.2152,-0.2644,1.36,Croissance Tech
2025-08-06,0.019692,0.007282,0.012089,0.2152,-0.2644,1.36,Croissance Tech
2025-08-07,0.010032,-0.000797,0.003462,0.2152,-0.2644,1.36,Croissance Tech
2025-08-08,0.022851,0.0078,0.00976,0.2152,-0.2644,1.36,Croissance Tech
2025-08-11,-0.003959,-0.002504,-0.003013,0.2152,-0.2644,1.36,Croissance Tech
2025-08-12,0.012404,0.011345,0.013865,0.2152,-0.2644,1.36,Croissance Tech
2025-08-13,-0.001493,0.00323,0.001441,0.2152,-0.2644,1.36,Croissance Tech
2025-08-14,0.001487,0.000303,-0.000114,0.2152,-0.2644,1.36,Croissance Tech
2025-08-15,-0.002867,-0.002897,-0.004039,0.2152,-0.2644,1.36,Croissance Tech
2025-08-18,-0.003962,-0.000101,0.000314,0.2152,-0.2644,1.36,Croissance Tech
2025-08-19,-0.008139,-0.005858,-0.014555,0.2152,-0.2644,1.36,Croissance Tech
2025-08-20,-0.013304,-0.002432,-0.006666,0.2152,-0.2644,1.36,Croissance Tech
2025-08-21,-0.002048,-0.004004,-0.003427,0.2152,-0.2644,1.36,Croissance Tech
2025-08-22,0.013807,0.015186,0.018778,0.2152,-0.2644,1.36,Croissance Tech
2025-08-25,-0.001067,-0.004266,-0.002198,0.2152,-0.2644,1.36,Croissance Tech
2025-08-26,0.00073,0.004134,0.004428,0.2152,-0.2644,1.36,Croissance Tech
2025-08-27,0.006131,0.002391,0.002129,0.2152,-0.2644,1.36,Croissance Tech
2025-08-28,0.009892,0.003157,0.005327,0.2152,-0.2644,1.36,Croissance Tech
2025-08-29,-0.001838,-0.006398,-0.0115,0.2152,-0.2644,1.36,Croissance Tech
2025-09-02,-0.006875,-0.006922,-0.008199,0.2152,-0.2644,1.36,Croissance Tech
2025-09-03,0.033691,0.0051,0.010249,0.2152,-0.2644,1.36,Croissance Tech
2025-09-04,0.005693,0.008346,0.009767,0.2152,-0.2644,1.36,Croissance Tech
2025-09-05,-0.008039,-0.003165,-0.000336,0.2152,-0.2644,1.36,Croissance Tech
2025-09-08,-0.001074,0.002106,0.00453,0.2152,-0.2644,1.36,Croissance Tech
2025-09-09,-0.00099,0.002688,0.003706,0.2152,-0.2644,1.36,Croissance Tech
2025-09-10,-0.011715,0.002983,0.0003,0.2152,-0.2644,1.36,Croissance Tech
2025-09-11,0.00723,0.008486,0.007174,0.2152,-0.2644,1.36,Croissance Tech
2025-09-12,0.014481,-0.000483,0.004447,0.2152,-0.2644,1.36,Croissance Tech
2025-09-15,0.017756,0.004707,0.009379,0.2152,-0.2644,1.36,Croissance Tech
2025-09-16,-0.002813,-0.001288,-0.000662,0.2152,-0.2644,1.36,Croissance Tech
2025-09-17,0.000883,-0.00097,-0.003252,0.2152,-0.2644,1.36,Croissance Tech
2025-09-18,-0.001085,0.004789,0.009406,0.2152,-0.2644,1.36,Croissance Tech
2025-09-19,0.022406,0.004885,0.007154,0.2152,-0.2644,1.36,Croissance Tech
2025-09-22,0.012831,0.00441,0.006959,0.2152,-0.2644,1.36,Croissance Tech
2025-09-23,-0.007325,-0.005502,-0.009457,0.2152,-0.2644,1.36,Croissance Tech
2025-09-24,-0.006202,-0.002847,-0.00335,0.2152,-0.2644,1.36,Croissance Tech
2025-09-25,0.00369,-0.005009,-0.00503,0.2152,-0.2644,1.36,Croissance Tech
2025-09-26,0.00191,0.005902,0.004439,0.2152,-0.2644,1.36,Croissance Tech
2025-09-29,-0.001177,0.002636,0.004762,0.2152,-0.2644,1.36,Croissance Tech
2025-09-30,0.00214,0.004091,0.003048,0.2152,-0.2644,1.36,Croissance Tech
2025-10-01,0.004128,0.0034,0.004199,0.2152,-0.2644,1.36,Croissance Tech
2025-10-02,0.00022,0.000618,0.003906,0.2152,-0.2644,1.36,Croissance Tech
2025-10-03,0.002356,6.6e-05,-0.002782,0.2152,-0.2644,1.36,Croissance Tech
2025-10-06,0.010754,0.003647,0.007074,0.2152,-0.2644,1.36,Croissance Tech
2025-10-07,-0.00753,-0.003811,-0.006683,0.2152,-0.2644,1.36,Croissance Tech
2025-10-08,0.002201,0.005828,0.011191,0.2152,-0.2644,1.36,Croissance Tech
2025-10-09,-0.010625,-0.002756,-0.000814,0.2152,-0.2644,1.36,Croissance Tech
2025-10-10,-0.026676,-0.027112,-0.035623,0.2152,-0.2644,1.36,Croissance Tech
2025-10-13,0.012725,0.015599,0.022076,0.2152,-0.2644,1.36,Croissance Tech
2025-10-14,0.000869,-0.001564,-0.007619,0.2152,-0.2644,1.36,Croissance Tech
2025-10-15,0.006972,0.004026,0.006588,0.2152,-0.2644,1.36,Croissance Tech
2025-10-16,-0.004107,-0.006294,-0.004744,0.2152,-0.2644,1.36,Croissance Tech
2025-10-17,0.010827,0.005271,0.005205,0.2152,-0.2644,1.36,Croissance Tech
2025-10-20,0.020842,0.010672,0.013694,0.2152,-0.2644,1.36,Croissance Tech
2025-10-21,-0.003266,3.3e-05,-0.001604,0.2152,-0.2644,1.36,Croissance Tech
2025-10-22,-0.003368,-0.005338,-0.009291,0.2152,-0.2644,1.36,Croissance Tech
2025-10-23,0.002869,0.005827,0.008857,0.2152,-0.2644,1.36,Croissance Tech
2025-10-24,0.012742,0.007902,0.011467,0.2152,-0.2644,1.36,Croissance Tech
2025-10-27,0.022354,0.01229,0.018642,0.2152,-0.2644,1.36,Croissance Tech
2025-10-28,0.006885,0.002288,0.008039,0.2152,-0.2644,1.36,Croissance Tech
2025-10-29,0.005966,-4.4e-05,0.005497,0.2152,-0.2644,1.36,Croissance Tech
2025-10-30,-0.004108,-0.009905,-0.015749,0.2152,-0.2644,1.36,Croissance Tech
2025-10-31,-0.007772,0.002618,0.006099,0.2152,-0.2644,1.36,Croissance Tech
2025-11-03,-0.000756,0.001721,0.004626,0.2152,-0.2644,1.36,Croissance Tech
2025-11-04,-0.004973,-0.011737,-0.020394,0.2152,-0.2644,1.36,Croissance Tech
2025-11-05,-0.000549,0.003654,0.006474,0.2152,-0.2644,1.36,Croissance Tech
2025-11-06,-0.008173,-0.011178,-0.018971,0.2152,-0.2644,1.36,Croissance Tech
2025-11-07,-0.006311,0.001262,-0.002145,0.2152,-0.2644,1.36,Croissance Tech
2025-11-10,0.017294,0.015401,0.022719,0.2152,-0.2644,1.36,Croissance Tech
2025-11-11,0.011593,0.002075,-0.002502,0.2152,-0.2644,1.36,Croissance Tech
2025-11-12,-0.00381,0.00063,-0.002635,0.2152,-0.2644,1.36,Croissance Tech
2025-11-13,-0.012582,-0.016557,-0.022904,0.2152,-0.2644,1.36,Croissance Tech
